example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
2444,"{""choices"": ""[\""You Changed Everything\"", \""Everything Transformed\"", \""You Altered It All\"", \""Turning Point\"", \""Changes in the Air\"", \""Shifted Moments\"", \""Beyond the Change\"", \""The World Changed\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, what is the title of the background music used in the short clip released by the protagonist?"", ""video_id"": ""DKcL8Wsxj_E""}",DKcL8Wsxj_E,"In the video, what is the title of the background music used in the short clip released by the protagonist?","[""You Changed Everything"", ""Everything Transformed"", ""You Altered It All"", ""Turning Point"", ""Changes in the Air"", ""Shifted Moments"", ""Beyond the Change"", ""The World Changed""]",Instruction & Knowledge / Entity Perception,A,B,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.02888450026512146,True,False,llm,llm_verifier_disagreement,route_112,X,0.57,X has slightly stronger confidence overall: higher top1/prob margin and lower entropy than Y.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly stronger confidence overall: higher top1/prob margin and lower entropy than Y.""}"
2455,"{""choices"": ""[\""Stand up and drink water\"", \""Sit on the bench and read a book\"", \""Sit on the ball and clap along\"", \""Sit on the ball and drink water\"", \""Sit on the ball and eat a snack\"", \""Sit on the ball and tie her shoes\"", \""Stand next to the ball and drink water\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, what was the woman in red doing when the man next to her was clapping?"", ""video_id"": ""EQZ9wtYMfyM""}",EQZ9wtYMfyM,"In the video, what was the woman in red doing when the man next to her was clapping?","[""Stand up and drink water"", ""Sit on the bench and read a book"", ""Sit on the ball and clap along"", ""Sit on the ball and drink water"", ""Sit on the ball and eat a snack"", ""Sit on the ball and tie her shoes"", ""Stand next to the ball and drink water""]",Music & TV show / Event Perception,D,E,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.18570806086063385,True,False,llm,llm_verifier_disagreement,route_112,Y,0.78,"Y has stronger confidence across top1_prob, margin, and lower entropy; both are plausible, but Y is better supported.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has stronger confidence across top1_prob, margin, and lower entropy; both are plausible, but Y is better supported.""}"
2470,"{""choices"": ""[\""69\"", \""89\"", \""79\"", \""109\"", \""99\"", \""129\"", \""119\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, how much US dollars does it cost to join the ATP/WTA 1000-Super Patron?"", ""video_id"": ""EbPCW49HK1c""}",EbPCW49HK1c,"In the video, how much US dollars does it cost to join the ATP/WTA 1000-Super Patron?","[""69"", ""89"", ""79"", ""109"", ""99"", ""129"", ""119""]",Embodied Expert / Event Cognition,E,E,F,1.0,0.0,route_112,prob_margin,0.4,lt,0.031930506229400635,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has the stronger margin/logit margin, while X’s top1 is only slightly higher; overall Y looks more reliable.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has the stronger margin/logit margin, while X’s top1 is only slightly higher; overall Y looks more reliable.""}"
2474,"{""choices"": ""[\""11 minutes 40 seconds\"", \""12 minutes 5 seconds\"", \""11 minutes 20 seconds\"", \""12 minutes 10 seconds\"", \""11 minutes 52 seconds\"", \""10 minutes 30 seconds\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the protagonist is playing tennis from a first-person perspective, \""*K-5 C-4\"" appears in the upper right corner of the screen. At what point in the video does it appear?"", ""video_id"": ""EbPCW49HK1c""}",EbPCW49HK1c,"In the video, when the protagonist is playing tennis from a first-person perspective, ""*K-5 C-4"" appears in the upper right corner of the screen. At what point in the video does it appear?","[""11 minutes 40 seconds"", ""12 minutes 5 seconds"", ""11 minutes 20 seconds"", ""12 minutes 10 seconds"", ""11 minutes 52 seconds"", ""10 minutes 30 seconds""]",Embodied Expert / Time Perception,E,A,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.1539355367422104,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has clearly stronger confidence signals overall: higher top1_prob and margins, lower entropy. X is essentially tied/uncertain.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has clearly stronger confidence signals overall: higher top1_prob and margins, lower entropy. X is essentially tied/uncertain.""}"
2475,"{""choices"": ""[\""LIKE\"", \""FOLLOW\"", \""SHARE\"", \""NOTIFY\"", \""UPDATE\"", \""SUBSCRIBE\"", \""CONNECT\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when the protagonist says \""algorithm really helps spread the word uh make my tennessee a little more viral\"", what are the English letters that appear in the upper left corner of the screen?"", ""video_id"": ""EbPCW49HK1c""}",EbPCW49HK1c,"In the video, when the protagonist says ""algorithm really helps spread the word uh make my tennessee a little more viral"", what are the English letters that appear in the upper left corner of the screen?","[""LIKE"", ""FOLLOW"", ""SHARE"", ""NOTIFY"", ""UPDATE"", ""SUBSCRIBE"", ""CONNECT""]",Embodied Expert / Text Perception,F,F,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.11415353417396545,True,False,llm,llm_verifier_disagreement,route_112,X,0.98,X is much more confident across all metrics; SUBSCRIBE is strongly favored over SHARE.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.98,""reason"":""X is much more confident across all metrics; SUBSCRIBE is strongly favored over SHARE.""}"
2488,"{""choices"": ""[\""Harvest\"", \""Falltime\"", \""September\"", \""October\"", \""Autumn\"", \""November\"", \""December\""]"", ""correct_choice"": ""D"", ""question"": ""When the music starts in the video, what are the white English letters that appear in the center of the screen?"", ""video_id"": ""F3OX1PR2SCM""}",F3OX1PR2SCM,"When the music starts in the video, what are the white English letters that appear in the center of the screen?","[""Harvest"", ""Falltime"", ""September"", ""October"", ""Autumn"", ""November"", ""December""]",Special Scenes / Text Perception,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.08205088973045349,True,False,llm,llm_verifier_disagreement,route_112,Y,0.62,"Y has stronger confidence signals overall: higher top1_prob, prob_margin, and lower entropy. For on-screen title text, ""Falltime"" is also a plausible centered word.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has stronger confidence signals overall: higher top1_prob, prob_margin, and lower entropy. For on-screen title text, \""Falltime\"" is also a plausible centered word.""}"
2491,"{""choices"": ""[\""7:25\"", \""7:31\"", \""8:21\"", \""7:11\"", \""7:21\"", \""7:12\"", \""6:21\""]"", ""correct_choice"": ""E"", ""question"": ""When the woman in uniform walks to the left in the video, what time is shown on the screen?"", ""video_id"": ""F3OX1PR2SCM""}",F3OX1PR2SCM,"When the woman in uniform walks to the left in the video, what time is shown on the screen?","[""7:25"", ""7:31"", ""8:21"", ""7:11"", ""7:21"", ""7:12"", ""6:21""]",Special Scenes / Text Perception,E,E,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.03006933629512787,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has clearly stronger confidence signals across margin and entropy, while Y is low-confidence and weaker overall.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence signals across margin and entropy, while Y is low-confidence and weaker overall.""}"
2505,"{""choices"": ""[\""3\"", \""2\"", \""8\"", \""6\"", \""4\"", \""7\"", \""5\""]"", ""correct_choice"": ""A"", ""question"": ""How many wolfberries does the chef sprinkle after adding the prepared cabbage to the soup in the video?"", ""video_id"": ""F5IPXtk5OCk""}",F5IPXtk5OCk,How many wolfberries does the chef sprinkle after adding the prepared cabbage to the soup in the video?,"[""3"", ""2"", ""8"", ""6"", ""4"", ""7"", ""5""]",Art & Culture / Entity Perception,A,E,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.09005290269851685,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has stronger margin and lower entropy overall, suggesting a more confident prediction.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger margin and lower entropy overall, suggesting a more confident prediction.""}"
2541,"{""choices"": ""[\""Lhasa in the Tibet Autonomous Region\"", \""Urumqi in the Xinjiang Uygur Autonomous Region\"", \""Chongqing in the Chongqing Municipality\"", \""Shigatse in the Tibet Autonomous Region\"", \""Lanzhou in the Gansu Province\"", \""Xining in the Qinghai Province\"", \""Nyingchi in the Tibet Autonomous Region\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, which Chinese city is the protagonist introducing in the [[1108,1384]] interval?"", ""video_id"": ""HTS2plAOXDM""}",HTS2plAOXDM,"In the video, which Chinese city is the protagonist introducing in the [[1108,1384]] interval?","[""Lhasa in the Tibet Autonomous Region"", ""Urumqi in the Xinjiang Uygur Autonomous Region"", ""Chongqing in the Chongqing Municipality"", ""Shigatse in the Tibet Autonomous Region"", ""Lanzhou in the Gansu Province"", ""Xining in the Qinghai Province"", ""Nyingchi in the Tibet Autonomous Region""]",Life Record / Time Perception,A,C,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.17025262117385864,True,False,llm,llm_verifier_disagreement,route_112,X,0.86,"X has much stronger confidence margins and lower entropy than Y, so it is more likely correct.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.86,""reason"":""X has much stronger confidence margins and lower entropy than Y, so it is more likely correct.""}"
2545,"{""choices"": ""[\""[8:10, 10:50]\"", \""[5:50, 7:30]\"", \""[10:30, 12:00]\"", \""[20:00, 22:30]\"", \""[25:10, 27:45]\"", \""[15:44, 18:23]\"", \""[13:00, 14:00]\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, which of the following time periods introduces the Chinese city of Chongqing?"", ""video_id"": ""HTS2plAOXDM""}",HTS2plAOXDM,"In the video, which of the following time periods introduces the Chinese city of Chongqing?","[""[8:10, 10:50]"", ""[5:50, 7:30]"", ""[10:30, 12:00]"", ""[20:00, 22:30]"", ""[25:10, 27:45]"", ""[15:44, 18:23]"", ""[13:00, 14:00]""]",Life Record / Time Perception,F,B,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.06049570441246033,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly better overall confidence signals (higher top1_prob and lower entropy), while Y is only modestly stronger on margin.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly better overall confidence signals (higher top1_prob and lower entropy), while Y is only modestly stronger on margin.""}"
2556,"{""choices"": ""[\""A sword wrapped in flames\"", \""A blazing shield with wings\"", \""A burning star\"", \""A fiery sword\"", \""A shield on fire\"", \""An arrow on fire\"", \""A flame-covered eagle\""]"", ""correct_choice"": ""E"", ""question"": ""When the second game in the video starts, what kind of pattern appears at the feet of player number one in the screen?"", ""video_id"": ""HlXyg2gzEyI""}",HlXyg2gzEyI,"When the second game in the video starts, what kind of pattern appears at the feet of player number one in the screen?","[""A sword wrapped in flames"", ""A blazing shield with wings"", ""A burning star"", ""A fiery sword"", ""A shield on fire"", ""An arrow on fire"", ""A flame-covered eagle""]",Electonic/Social Gaming / 2D Spatial Perception,E,A,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.03102356195449829,True,False,llm,llm_verifier_disagreement,route_224,Y,0.58,Y has slightly higher top1 probability and a nonzero margin; X is effectively tied and less supported by the confidence features.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1 probability and a nonzero margin; X is effectively tied and less supported by the confidence features.""}"
2561,"{""choices"": ""[\""E-READER\"", \""IPAD\"", \""KINDLE\"", \""NOTEBOOK\"", \""TABLET\"", \""LAPTOP\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, after the protagonist took out his backpack, what was the second item he put in?"", ""video_id"": ""I0zj_aQpTrI""}",I0zj_aQpTrI,"In the video, after the protagonist took out his backpack, what was the second item he put in?","[""E-READER"", ""IPAD"", ""KINDLE"", ""NOTEBOOK"", ""TABLET"", ""LAPTOP""]",Life Record / Event Cognition,B,B,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly better margin and lower entropy overall; Y’s top probabilities are tied, suggesting weaker discrimination.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly better margin and lower entropy overall; Y’s top probabilities are tied, suggesting weaker discrimination.""}"
2565,"{""choices"": ""[\""butternut squash\"", \""parsnip\"", \""carrot\"", \""sweet potato\"", \""pumpkin\"", \""yam\"", \""turnip\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, what was the first food the protagonist cut when he woke up the next day?"", ""video_id"": ""I0zj_aQpTrI""}",I0zj_aQpTrI,"In the video, what was the first food the protagonist cut when he woke up the next day?","[""butternut squash"", ""parsnip"", ""carrot"", ""sweet potato"", ""pumpkin"", ""yam"", ""turnip""]",Life Record / 2D Spatial Perception,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.05625438690185547,True,False,llm,llm_verifier_disagreement,route_112,X,0.93,X has much stronger confidence: higher top1/prob margin and lower entropy than Y.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.93,""reason"":""X has much stronger confidence: higher top1/prob margin and lower entropy than Y.""}"
2575,"{""choices"": ""[\""FREEDOM\"", \""SALVATION\"", \""VALOR\"", \""JUSTICE\"", \""LIBERTY\"", \""COURAGE\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, when the protagonist is filming his sand sculpture competition work, what are the English letters on the sand sculpture?"", ""video_id"": ""I6kNd0SX7z4""}",I6kNd0SX7z4,"In the video, when the protagonist is filming his sand sculpture competition work, what are the English letters on the sand sculpture?","[""FREEDOM"", ""SALVATION"", ""VALOR"", ""JUSTICE"", ""LIBERTY"", ""COURAGE""]",Special Scenes / Text Perception,A,A,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.32441246509552,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has stronger confidence across margin and entropy features, and both candidates are plausible text answers.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence across margin and entropy features, and both candidates are plausible text answers.""}"
