example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
1115,question_choices,gpt-5.4-mini,3_ego/ego_57,Where was the red cloth ?,"[""in the closet"", ""under the bed"", ""on the couch"", ""on the table""]",C,"{""choices"": ""[\""in the closet\"", \""under the bed\"", \""on the couch\"", \""on the table\""]"", ""correct_choice"": ""C"", ""question"": ""Where was the red cloth ?"", ""video_id"": ""3_ego/ego_57""}",0.0,1.0,route_224,route_224,route_224,0.86,Needs fine spatial detail to identify the red cloth’s location among nearby objects.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine spatial detail to identify the red cloth’s location among nearby objects.""}"
1116,question_choices,gpt-5.4-mini,3_ego/ego_57,Where was the violin?,"[""behind the black chair "", ""on top of the bookshelf"", ""in the kitchen drawer"", ""under the table""]",A,"{""choices"": ""[\""behind the black chair \"", \""on top of the bookshelf\"", \""in the kitchen drawer\"", \""under the table\""]"", ""correct_choice"": ""A"", ""question"": ""Where was the violin?"", ""video_id"": ""3_ego/ego_57""}",0.0,0.0,tie,route_224,route_224,0.86,Needs fine spatial detail to identify the violin’s exact location among nearby objects.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine spatial detail to identify the violin’s exact location among nearby objects.""}"
1117,question_choices,gpt-5.4-mini,3_ego/ego_58,How many dogs did I touch first?,"[""1"", ""2"", ""3"", ""4""]",B,"{""choices"": ""[\""1\"", \""2\"", \""3\"", \""4\""]"", ""correct_choice"": ""B"", ""question"": ""How many dogs did I touch first?"", ""video_id"": ""3_ego/ego_58""}",0.0,0.0,tie,route_112,route_112,0.86,Requires temporal order to determine which dogs were touched first.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires temporal order to determine which dogs were touched first.""}"
1118,question_choices,gpt-5.4-mini,3_ego/ego_58,Where did I put the bag of rice?,"[""In the bedroom"", ""In the refrigerator"", ""On the kitchen slab/ In front of the microwave"", ""Under the sink""]",C,"{""choices"": ""[\""In the bedroom\"", \""In the refrigerator\"", \""On the kitchen slab/ In front of the microwave\"", \""Under the sink\""]"", ""correct_choice"": ""C"", ""question"": ""Where did I put the bag of rice?"", ""video_id"": ""3_ego/ego_58""}",1.0,0.0,route_112,route_224,route_224,0.86,Needs fine spatial detail to identify the bag’s exact location among nearby kitchen objects.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine spatial detail to identify the bag’s exact location among nearby kitchen objects.""}"
1119,question_choices,gpt-5.4-mini,3_ego/ego_58,Where did I put the pot lid?,"[""In the refrigerator"", ""In the dishwasher"", ""In the pantry"", ""On the cooking pot""]",D,"{""choices"": ""[\""In the refrigerator\"", \""In the dishwasher\"", \""In the pantry\"", \""On the cooking pot\""]"", ""correct_choice"": ""D"", ""question"": ""Where did I put the pot lid?"", ""video_id"": ""3_ego/ego_58""}",1.0,1.0,tie,route_112,route_112,0.86,Requires tracking an object’s placement over time and likely scene context rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires tracking an object’s placement over time and likely scene context rather than fine visual detail.""}"
1120,question_choices,gpt-5.4-mini,3_ego/ego_58,Where was the tray of sausages before I carried it?,"[""On the dining table"", ""On the gas cooker"", ""In the oven"", ""In the refrigerator""]",B,"{""choices"": ""[\""On the dining table\"", \""On the gas cooker\"", \""In the oven\"", \""In the refrigerator\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the tray of sausages before I carried it?"", ""video_id"": ""3_ego/ego_58""}",1.0,0.0,route_112,route_112,route_112,0.86,Requires tracking prior object location and action sequence over time.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires tracking prior object location and action sequence over time.""}"
1121,question_choices,gpt-5.4-mini,3_ego/ego_58,Where was the wastebin?,"[""In the bathroom"", ""In the kitchen"", ""In the living room"", ""In the bedroom""]",B,"{""choices"": ""[\""In the bathroom\"", \""In the kitchen\"", \""In the living room\"", \""In the bedroom\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the wastebin?"", ""video_id"": ""3_ego/ego_58""}",1.0,1.0,tie,route_224,route_224,0.74,Likely needs identifying a small household object and its room location from visual detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Likely needs identifying a small household object and its room location from visual detail.""}"
1122,question_choices,gpt-5.4-mini,3_ego/ego_59,What name was written on the door?,"[""Fuego."", ""Aqua"", ""Ventus"", ""Ignis""]",A,"{""choices"": ""[\""Fuego.\"", \""Aqua\"", \""Ventus\"", \""Ignis\""]"", ""correct_choice"": ""A"", ""question"": ""What name was written on the door?"", ""video_id"": ""3_ego/ego_59""}",1.0,1.0,tie,route_224,route_224,0.97,"Requires reading text on a door, so higher spatial detail is best.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.97,""reason"":""Requires reading text on a door, so higher spatial detail is best.""}"
1123,question_choices,gpt-5.4-mini,3_ego/ego_6,What word was written on the glass door's white paper?,"[""Open"", ""Closed"", ""Exit"", ""Light Bar""]",D,"{""choices"": ""[\""Open\"", \""Closed\"", \""Exit\"", \""Light Bar\""]"", ""correct_choice"": ""D"", ""question"": ""What word was written on the glass door's white paper?"", ""video_id"": ""3_ego/ego_6""}",0.0,1.0,route_224,route_224,route_224,0.97,Requires reading small text on a glass door paper.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.97,""reason"":""Requires reading small text on a glass door paper.""}"
1124,question_choices,gpt-5.4-mini,3_ego/ego_60,What did I keep inside the refrigerator?,"[""Juice packet."", ""Milk carton"", ""Eggs carton"", ""Bread loaf""]",A,"{""choices"": ""[\""Juice packet.\"", \""Milk carton\"", \""Eggs carton\"", \""Bread loaf\""]"", ""correct_choice"": ""A"", ""question"": ""What did I keep inside the refrigerator?"", ""video_id"": ""3_ego/ego_60""}",0.0,1.0,route_224,route_224,route_224,0.86,Needs fine visual identification of a specific stored item inside the refrigerator.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of a specific stored item inside the refrigerator.""}"
1125,question_choices,gpt-5.4-mini,3_ego/ego_60,What did I take from the fridge?,"[""yogurt"", ""milk "", ""juice"", ""cheese""]",B,"{""choices"": ""[\""yogurt\"", \""milk \"", \""juice\"", \""cheese\""]"", ""correct_choice"": ""B"", ""question"": ""What did I take from the fridge?"", ""video_id"": ""3_ego/ego_60""}",0.0,0.0,tie,route_224,route_224,0.72,Needs identifying a specific fridge item; fine visual detail is likely important.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.72,""reason"":""Needs identifying a specific fridge item; fine visual detail is likely important.""}"
1126,question_choices,gpt-5.4-mini,3_ego/ego_60,Where was the juice packet before I opened the refrigerator?,"[""On the kitchen counter"", ""Inside the refrigerator."", ""In the dishwasher"", ""In the pantry""]",B,"{""choices"": ""[\""On the kitchen counter\"", \""Inside the refrigerator.\"", \""In the dishwasher\"", \""In the pantry\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the juice packet before I opened the refrigerator?"", ""video_id"": ""3_ego/ego_60""}",0.0,0.0,tie,route_112,route_112,0.88,Requires temporal context about the packet’s location before opening the refrigerator.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Requires temporal context about the packet’s location before opening the refrigerator.""}"
1127,question_choices,gpt-5.4-mini,3_ego/ego_61,Did my friend give me coffee?,"[""no, he did not"", ""yes he did."", ""I don't like coffee"", ""I don't have a friend""]",B,"{""choices"": ""[\""no, he did not\"", \""yes he did.\"", \""I don't like coffee\"", \""I don't have a friend\""]"", ""correct_choice"": ""B"", ""question"": ""Did my friend give me coffee?"", ""video_id"": ""3_ego/ego_61""}",0.0,0.0,tie,route_112,route_112,0.86,"Needs temporal/event understanding of whether a giving action occurred, not fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal/event understanding of whether a giving action occurred, not fine visual detail.""}"
1128,question_choices,gpt-5.4-mini,3_ego/ego_61,What did I put under the cup?,"[""tissue paper"", ""pen"", ""key"", ""coin""]",A,"{""choices"": ""[\""tissue paper\"", \""pen\"", \""key\"", \""coin\""]"", ""correct_choice"": ""A"", ""question"": ""What did I put under the cup?"", ""video_id"": ""3_ego/ego_61""}",1.0,1.0,tie,route_224,route_224,0.86,Needs fine visual detail to identify a small object under the cup.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual detail to identify a small object under the cup.""}"
1129,question_choices,gpt-5.4-mini,3_ego/ego_62,Where did I put the book?,"[""on the book shelf"", ""under the bed"", ""in the refrigerator"", ""in the car""]",A,"{""choices"": ""[\""on the book shelf\"", \""under the bed\"", \""in the refrigerator\"", \""in the car\""]"", ""correct_choice"": ""A"", ""question"": ""Where did I put the book?"", ""video_id"": ""3_ego/ego_62""}",1.0,1.0,tie,route_224,route_224,0.74,Requires identifying the book’s location among visually distinct places; likely needs finer spatial detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Requires identifying the book’s location among visually distinct places; likely needs finer spatial detail.""}"
1130,question_choices,gpt-5.4-mini,3_ego/ego_62,Where was the ATM machine?,"[""At the top of the hill"", ""Nearby window."", ""In the park"", ""Inside the supermarket""]",B,"{""choices"": ""[\""At the top of the hill\"", \""Nearby window.\"", \""In the park\"", \""Inside the supermarket\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the ATM machine?"", ""video_id"": ""3_ego/ego_62""}",0.0,0.0,tie,route_224,route_224,0.86,ATM location likely depends on identifying a specific scene/place detail.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""ATM location likely depends on identifying a specific scene/place detail.""}"
1131,question_choices,gpt-5.4-mini,3_ego/ego_63,Did I cut down the wood strip?,"[""no"", ""I don't know"", ""yes"", ""maybe not""]",C,"{""choices"": ""[\""no\"", \""I don't know\"", \""yes\"", \""maybe not\""]"", ""correct_choice"": ""C"", ""question"": ""Did I cut down the wood strip?"", ""video_id"": ""3_ego/ego_63""}",1.0,1.0,tie,route_112,route_112,0.86,"Question asks about an action/event outcome over time, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Question asks about an action/event outcome over time, so wider temporal coverage is more useful.""}"
1132,question_choices,gpt-5.4-mini,3_ego/ego_63,Did I leave the room door open?,"[""yes"", ""maybe"", ""I don't know"", ""no""]",A,"{""choices"": ""[\""yes\"", \""maybe\"", \""I don't know\"", \""no\""]"", ""correct_choice"": ""A"", ""question"": ""Did I leave the room door open?"", ""video_id"": ""3_ego/ego_63""}",1.0,0.0,route_112,route_112,route_112,0.86,Requires checking a temporal event/state in the video rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires checking a temporal event/state in the video rather than fine visual detail.""}"
1133,question_choices,gpt-5.4-mini,3_ego/ego_63,Did I leave the storeroom door open?,"[""yes"", ""I don't know"", ""no"", ""maybe""]",C,"{""choices"": ""[\""yes\"", \""I don't know\"", \""no\"", \""maybe\""]"", ""correct_choice"": ""C"", ""question"": ""Did I leave the storeroom door open?"", ""video_id"": ""3_ego/ego_63""}",0.0,0.0,tie,route_224,route_224,0.78,"Needs checking a specific door state, which is a fine visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Needs checking a specific door state, which is a fine visual detail.""}"
1134,question_choices,gpt-5.4-mini,3_ego/ego_63,Did I throw the papers in the trash bin?,"[""Maybe"", ""Yes"", ""No"", ""I don't know""]",B,"{""choices"": ""[\""Maybe\"", \""Yes\"", \""No\"", \""I don't know\""]"", ""correct_choice"": ""B"", ""question"": ""Did I throw the papers in the trash bin?"", ""video_id"": ""3_ego/ego_63""}",1.0,1.0,tie,route_112,route_112,0.88,"Requires temporal action understanding and event outcome, not fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Requires temporal action understanding and event outcome, not fine visual detail.""}"
1135,question_choices,gpt-5.4-mini,3_ego/ego_63,Did I throw the papers in the trash bin?,"[""No"", ""Maybe"", ""I don't know"", ""Yes""]",D,"{""choices"": ""[\""No\"", \""Maybe\"", \""I don't know\"", \""Yes\""]"", ""correct_choice"": ""D"", ""question"": ""Did I throw the papers in the trash bin?"", ""video_id"": ""3_ego/ego_63""}",1.0,1.0,tie,route_112,route_112,0.86,Requires checking action/event outcome over time rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires checking action/event outcome over time rather than fine visual detail.""}"
1136,question_choices,gpt-5.4-mini,3_ego/ego_63,What did I put in the cabinet?,"[""blue book"", ""red ball"", ""green vase"", ""white box""]",D,"{""choices"": ""[\""blue book\"", \""red ball\"", \""green vase\"", \""white box\""]"", ""correct_choice"": ""D"", ""question"": ""What did I put in the cabinet?"", ""video_id"": ""3_ego/ego_63""}",1.0,1.0,tie,route_224,route_224,0.86,"The question asks about identifying a specific object placed in a cabinet, so finer visual detail is likely needed.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about identifying a specific object placed in a cabinet, so finer visual detail is likely needed.""}"
1137,question_choices,gpt-5.4-mini,3_ego/ego_63,What did i put in the trash bin?,"[""empty soda cans"", ""banana peels"", ""plastic bottles"", ""scrap paper manuals""]",D,"{""choices"": ""[\""empty soda cans\"", \""banana peels\"", \""plastic bottles\"", \""scrap paper manuals\""]"", ""correct_choice"": ""D"", ""question"": ""What did i put in the trash bin?"", ""video_id"": ""3_ego/ego_63""}",0.0,0.0,tie,route_224,route_224,0.74,"The question asks to identify a specific object type in the trash bin, which depends on fine visual details.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""The question asks to identify a specific object type in the trash bin, which depends on fine visual details.""}"
